Anon Student Id,CF (Semantic Event Id),Session Id,Time,Level (Workspace Id),Problem Name,Step Name,KC Model(MATHia),CF (Skill Previous p-Known),CF (Skill New p-Known),CF (Rule Id),Attempt At Step,Action,Outcome,CF (Is Autofilled),Help Level,Input,CF (Etalon),CF (Workspace Progress Status),CF (Workspace Variant Id),CF (Encounter),CF (Is Review Mode),CF (Is StepByStep),CF (Problem Scenario Tags),CF (Anon School Id),CF (Anon Class Id)
stu_BMYFL00500,347414a6-395a-463e-b7c1-ed87da83436f,-jnw4p5xgeknv2krqwtlaydlzxs:1667329576225,1667330524073,ratio_proportion_change4,ratio_proportion_mix4-161,NumeratorQuantity1,enter amount of change with variable-1,0.992552074831466,0.998559772310372,,1,Attempt,OK,False,0,omitted,{value=y},PROMOTED,empty-variant,0,-1,False,[cardealer],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,2cdfb744-ea75-4fcf-a3e4-0b9416067950,-jnw4p5xgeknv2krqwtlaydlzxs:1667329576225,1667330527405,ratio_proportion_change4,ratio_proportion_mix4-161,DenominatorQuantity1,,,,,1,Attempt,OK,False,0,omitted,{value=30},PROMOTED,empty-variant,0,-1,False,[cardealer],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,66497718-a67c-4084-8b1c-5ba9ea5ecf29,-jnw4p5xgeknv2krqwtlaydlzxs:1667329576225,1667330531642,ratio_proportion_change4,ratio_proportion_mix4-161,OptionalTask_2,,,,,1,Attempt,OK,False,0,omitted,{value=true},PROMOTED,empty-variant,0,-1,False,[cardealer],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,e6abe2b5-cfdc-4b97-aac9-664812c5aa65,-jnw4p5xgeknv2krqwtlaydlzxs:1667329576225,1667330535296,ratio_proportion_change4,ratio_proportion_mix4-161,FirstRow1:2,,,,,1,Attempt,OK,False,0,omitted,{value=y},PROMOTED,empty-variant,0,-1,False,[cardealer],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,03c58aa0-4a64-414c-98ff-e7a263c1f4c5,-jnw4p5xgeknv2krqwtlaydlzxs:1667329576225,1667330538047,ratio_proportion_change4,ratio_proportion_mix4-161,FirstRow1:1,,,,,1,Attempt,OK,False,0,omitted,{value=100},PROMOTED,empty-variant,0,-1,False,[cardealer],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,cc347dfd-d85b-4de7-ad27-88bbbf93faf2,-jnw4p5xgeknv2krqwtlaydlzxs:1667329576225,1667330540815,ratio_proportion_change4,ratio_proportion_mix4-161,FirstRow2:1,,,,,1,Attempt,OK,False,0,omitted,{value=40},PROMOTED,empty-variant,0,-1,False,[cardealer],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,26abffe0-5c31-4033-a777-481f16a30282,-jnw4p5xgeknv2krqwtlaydlzxs:1667329576225,1667330543276,ratio_proportion_change4,ratio_proportion_mix4-161,FirstRow2:2,,,,,1,Attempt,OK,False,0,omitted,{value=30},PROMOTED,empty-variant,0,-1,False,[cardealer],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,5207c9f7-cb62-400b-841f-bf615f826b06,-jnw4p5xgeknv2krqwtlaydlzxs:1667329576225,1667330553400,ratio_proportion_change4,ratio_proportion_mix4-161,SecondRow,,,,,1,Attempt,OK,False,0,omitted,{value=1200},PROMOTED,empty-variant,0,-1,False,[cardealer],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,ef92d76d-72b6-46dc-ba2a-d09e4cad83f6,-jnw4p5xgeknv2krqwtlaydlzxs:1667329576225,1667330567643,ratio_proportion_change4,ratio_proportion_mix4-161,ThirdRow,,,,,1,Attempt,OK,False,0,omitted,{value=12},PROMOTED,empty-variant,0,-1,False,[cardealer],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,dd171a03-b408-4e81-89ed-84a7d5f21eed,-jnw4p5xgeknv2krqwtlaydlzxs:1667329576225,1667330573213,ratio_proportion_change4,ratio_proportion_mix4-161,FinalAnswer,calculate final amount in context-1,0.432499141927152,0.361189972752445,entered  change-amount  or  |change-amount|,1,Attempt,JIT,False,0,omitted,{value=18},PROMOTED,empty-variant,0,-1,False,[cardealer],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,9759984e-5ecf-4998-965b-92bbdfea77a0,-jnw4p5xgeknv2krqwtlaydlzxs:1667329576225,1667330584765,ratio_proportion_change4,ratio_proportion_mix4-161,FinalAnswer,,,,"is a percentChange problem, percent-change is given, any method-answer-gns final GN complete",2,Attempt,ERROR,False,0,omitted,{value=18},PROMOTED,empty-variant,0,-1,False,[cardealer],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,ba8a3ec5-3fe6-4810-9285-fb12b46c4a6f,-jnw4p5xgeknv2krqwtlaydlzxs:1667329576225,1667330602408,ratio_proportion_change4,ratio_proportion_mix4-161,FinalAnswer,,,,"is a percentChange problem, percent-change is given, any method-answer-gns final GN complete",3,Attempt,ERROR,False,0,omitted,{value=18},PROMOTED,empty-variant,0,-1,False,[cardealer],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,19b88253-88a3-4d73-bcd1-15902e795628,-jnw4p5xgeknv2krqwtlaydlzxs:1667329576225,1667330602440,ratio_proportion_change4,ratio_proportion_mix4-161,FinalAnswer,,,,enter final from optional task,0,Hint Request,INITIAL_HINT,False,2,omitted,{value=18},PROMOTED,empty-variant,0,-1,False,[cardealer],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,5f65ffab-e4a3-4386-9703-33b5b963c546,-jnw4p5xgeknv2krqwtlaydlzxs:1667329576225,1667330611357,ratio_proportion_change4,ratio_proportion_mix4-161,FinalAnswer,,,,"is a percentChange problem, percent-change is given, any method-answer-gns final GN complete",4,Attempt,ERROR,False,0,omitted,{value=18},PROMOTED,empty-variant,0,-1,False,[cardealer],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,7024f004-5b95-49be-96c1-2b9d857183cc,-jnw4p5xgeknv2krqwtlaydlzxs:1667329576225,1667330611367,ratio_proportion_change4,ratio_proportion_mix4-161,FinalAnswer,,,,enter final from optional task,0,Hint Request,INITIAL_HINT,False,2,omitted,{value=18},PROMOTED,empty-variant,0,-1,False,[cardealer],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,f710cb76-b840-4c08-913d-87917c5cff0d,-jnw4p5xgeknv2krqwtlaydlzxs:1667329576225,1667330621502,ratio_proportion_change4,ratio_proportion_mix4-161,FinalAnswer,,,,,0,Hint Level Change,HINT_LEVEL_CHANGE,False,3,omitted,,PROMOTED,empty-variant,0,-1,False,[cardealer],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,58ab4991-2067-4e6e-bc4c-8d62f1be5ebb,-jnw4p5xgeknv2krqwtlaydlzxs:1667329576225,1667330624197,ratio_proportion_change4,ratio_proportion_mix4-161,FinalAnswer,,,,,5,Attempt,OK,False,0,omitted,{value=18},PROMOTED,empty-variant,0,-1,False,[cardealer],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,58869a6a-0dee-4b9e-9b45-763ffffebf11,-jnw4p5xgeknv2krqwtlaydlzxs:1667329576225,1667330624246,ratio_proportion_change4,ratio_proportion_mix4-161,OptionalTask_1,,,,,1,Attempt,OK,True,0,omitted,{value=true},PROMOTED,empty-variant,0,-1,False,[cardealer],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,63ed01db-c0c4-4d59-b9c0-a13b99c62319,-jnw4p5xgeknv2krqwtlaydlzxs:1667329576225,1667330624311,ratio_proportion_change4,ratio_proportion_mix4-161,DenominatorFactor,,,,,1,Attempt,OK,True,0,omitted,{value=3.33333333},PROMOTED,empty-variant,0,-1,False,[cardealer],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,f92fe2dc-a3da-4d37-8293-32be2494614b,-jnw4p5xgeknv2krqwtlaydlzxs:1667329576225,1667330624358,ratio_proportion_change4,ratio_proportion_mix4-161,NumeratorFactor,,,,,1,Attempt,OK,True,0,omitted,{value=3.33333333},PROMOTED,empty-variant,0,-1,False,[cardealer],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,9df6c527-ae21-4a4a-8f20-da78b67969b6,-jnw4p5xgeknv2krqwtlaydlzxs:1667329576225,1667330624405,ratio_proportion_change4,ratio_proportion_mix4-161,EquationAnswer,,,,,1,Attempt,OK,True,0,omitted,{value=12},PROMOTED,empty-variant,0,-1,False,[cardealer],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,ce501bc3-ac12-48b1-b253-ebc04b368bd5,-jnw4p5xgeknv2krqwtlaydlzxs:1667329576225,1667330639170,ratio_proportion_change4,ratio_proportion_mix4-161,,,,,,0,Done,OK,False,0,omitted,,PROMOTED,empty-variant,0,-1,False,[cardealer],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,987986ea-6bc6-4499-bb1d-b906efbc8a71,-jnw4p5xgeknv2krqwtlaydlzxs:1667329576225,1667330700951,ratio_proportion_change4,ratio_proportion_change4b-cms-094,PercentChange,,,,,1,Attempt,OK,False,0,omitted,{value=increase},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-ng-11],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,70ffed6b-47a6-4c29-a251-d41277d09ebd,-jnw4p5xgeknv2krqwtlaydlzxs:1667329576225,1667330768138,ratio_proportion_change4,ratio_proportion_change4b-cms-094,NumeratorQuantity2,enter given percent change in proportion-1,0.999978229545788,0.999997525998128,,1,Attempt,OK,False,0,omitted,{value=80},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-ng-11],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,82728f80-6890-4cf7-ad24-0cbaddba6e98,-jnw4p5xgeknv2krqwtlaydlzxs:1667329576225,1667330771606,ratio_proportion_change4,ratio_proportion_change4b-cms-094,NumeratorQuantity1,enter amount of change with variable-1,0.998559772310372,0.999722748307354,,1,Attempt,OK,False,0,omitted,{value=y},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-ng-11],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,2207d91e-1cc0-4698-8267-2d238e90cd6f,-jnw4p5xgeknv2krqwtlaydlzxs:1667329576225,1667330778208,ratio_proportion_change4,ratio_proportion_change4b-cms-094,DenominatorQuantity1,,,,,1,Attempt,OK,False,0,omitted,{value=30},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-ng-11],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,98ef5f9e-e8db-410d-81f4-420b5cf756ed,-jnw4p5xgeknv2krqwtlaydlzxs:1667329576225,1667330783224,ratio_proportion_change4,ratio_proportion_change4b-cms-094,OptionalTask_2,,,,,1,Attempt,OK,False,0,omitted,{value=true},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-ng-11],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,63fb613e-d19f-4fac-b365-d5989b755359,-jnw4p5xgeknv2krqwtlaydlzxs:1667329576225,1667330876464,ratio_proportion_change4,ratio_proportion_change4b-cms-094,FirstRow1:1,,,,"1st row, my-side-partner-gn not yet done, neither or both other-side-gns done",1,Attempt,ERROR,False,0,omitted,{value=100},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-ng-11],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,80aa6305-3b95-4722-968c-129bed7a1499,jjtntsikyrupyl2v5zxcesqb7nm:1667414839830,1667414916072,ratio_proportion_change4,ratio_proportion_change4b-cms-094,FirstRow2:2,,,,,1,Attempt,OK,False,0,omitted,{value=30},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-ng-11],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,3f133e5b-8d12-4723-9b67-5bcc5f5b1245,jjtntsikyrupyl2v5zxcesqb7nm:1667414839830,1667414922861,ratio_proportion_change4,ratio_proportion_change4b-cms-094,FirstRow2:1,,,,,1,Attempt,OK,False,0,omitted,{value=80},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-ng-11],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,4658fadd-c8fc-43c7-9ad3-46819ed6c4f7,jjtntsikyrupyl2v5zxcesqb7nm:1667414839830,1667414925830,ratio_proportion_change4,ratio_proportion_change4b-cms-094,FirstRow1:2,,,,,1,Attempt,OK,False,0,omitted,{value=y},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-ng-11],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,463702d3-8717-4d2d-b5ec-783ae9767c0e,jjtntsikyrupyl2v5zxcesqb7nm:1667414839830,1667414928538,ratio_proportion_change4,ratio_proportion_change4b-cms-094,FirstRow1:1,,,,,2,Attempt,OK,False,0,omitted,{value=100},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-ng-11],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,7f8bf5bd-e98e-4ae7-801e-80ca15b9b88b,jjtntsikyrupyl2v5zxcesqb7nm:1667414839830,1667414935890,ratio_proportion_change4,ratio_proportion_change4b-cms-094,SecondRow,,,,,1,Attempt,OK,False,0,omitted,{value=2400},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-ng-11],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,9f5ea0e9-02ec-4b7c-bfbb-3b855e51eeee,jjtntsikyrupyl2v5zxcesqb7nm:1667414839830,1667414944490,ratio_proportion_change4,ratio_proportion_change4b-cms-094,ThirdRow,,,,,1,Attempt,OK,False,0,omitted,{value=24},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-ng-11],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,10e6b379-1451-4dba-a5d3-948f7ec1197b,jjtntsikyrupyl2v5zxcesqb7nm:1667414839830,1667414982824,ratio_proportion_change4,ratio_proportion_change4b-cms-094,FinalAnswer,calculate final amount in context-1,0.361189972752445,0.334366929777209,entered  change-amount  or  |change-amount|,1,Attempt,JIT,False,0,omitted,{value=54},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-ng-11],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,91ae5ce4-aec1-4fb8-8da2-ff1522574099,jjtntsikyrupyl2v5zxcesqb7nm:1667414839830,1667414990419,ratio_proportion_change4,ratio_proportion_change4b-cms-094,FinalAnswer,,,,"is a percentChange problem, percent-change is given, any method-answer-gns final GN complete",2,Attempt,ERROR,False,0,omitted,{value=54},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-ng-11],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,42cbbaa4-1dc6-4595-9624-3f1cb8e33357,jjtntsikyrupyl2v5zxcesqb7nm:1667414839830,1667415013626,ratio_proportion_change4,ratio_proportion_change4b-cms-094,FinalAnswer,,,,"is a percentChange problem, percent-change is given, any method-answer-gns final GN complete",3,Attempt,ERROR,False,0,omitted,{value=54},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-ng-11],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,05108555-be1f-4b71-a1c1-d680bb449384,jjtntsikyrupyl2v5zxcesqb7nm:1667414839830,1667415013661,ratio_proportion_change4,ratio_proportion_change4b-cms-094,FinalAnswer,,,,enter final from optional task,0,Hint Request,INITIAL_HINT,False,2,omitted,{value=54},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-ng-11],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,cd2f5e99-4eb9-4249-9e23-2c060bbcce3b,jjtntsikyrupyl2v5zxcesqb7nm:1667414839830,1667415018629,ratio_proportion_change4,ratio_proportion_change4b-cms-094,FinalAnswer,,,,,0,Hint Level Change,HINT_LEVEL_CHANGE,False,3,omitted,,PROMOTED,empty-variant,0,-1,False,[pc-uppcb-ng-11],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,f77b30bb-e59a-4e41-b66f-df4670531abc,jjtntsikyrupyl2v5zxcesqb7nm:1667414839830,1667415031115,ratio_proportion_change4,ratio_proportion_change4b-cms-094,,,,,,0,Done,ERROR,False,0,omitted,,PROMOTED,empty-variant,0,-1,False,[pc-uppcb-ng-11],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,5e56b6f3-9945-41e2-8e32-c1519780dd6b,jjtntsikyrupyl2v5zxcesqb7nm:1667414839830,1667415072130,ratio_proportion_change4,ratio_proportion_change4b-cms-094,,,,,,0,Done,ERROR,False,0,omitted,,PROMOTED,empty-variant,0,-1,False,[pc-uppcb-ng-11],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,85f71689-a573-49ab-a9f8-36a50e06ec7b,jjtntsikyrupyl2v5zxcesqb7nm:1667414839830,1667415078736,ratio_proportion_change4,ratio_proportion_change4b-cms-094,FinalAnswer,,,,,4,Attempt,OK,False,0,omitted,{value=54},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-ng-11],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,997b0eaa-3cd5-4905-b298-43ad231b6e4f,jjtntsikyrupyl2v5zxcesqb7nm:1667414839830,1667415078738,ratio_proportion_change4,ratio_proportion_change4b-cms-094,OptionalTask_1,,,,,1,Attempt,OK,True,0,omitted,{value=true},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-ng-11],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,d2b2ae12-8b7b-42cd-837b-b7a385c8636d,jjtntsikyrupyl2v5zxcesqb7nm:1667414839830,1667415078823,ratio_proportion_change4,ratio_proportion_change4b-cms-094,DenominatorFactor,,,,,1,Attempt,OK,True,0,omitted,{value=3.33333333},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-ng-11],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,1b6d7883-2cb3-4c79-ab10-cc12bb4101cf,jjtntsikyrupyl2v5zxcesqb7nm:1667414839830,1667415078890,ratio_proportion_change4,ratio_proportion_change4b-cms-094,NumeratorFactor,,,,,1,Attempt,OK,True,0,omitted,{value=3.33333333},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-ng-11],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,ed496dbf-3cbb-454e-8ced-e15767fea8b3,jjtntsikyrupyl2v5zxcesqb7nm:1667414839830,1667415078945,ratio_proportion_change4,ratio_proportion_change4b-cms-094,EquationAnswer,,,,,1,Attempt,OK,True,0,omitted,{value=24},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-ng-11],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,522d9940-e889-4168-ab1d-632efd410433,jjtntsikyrupyl2v5zxcesqb7nm:1667414839830,1667415082401,ratio_proportion_change4,ratio_proportion_change4b-cms-094,,,,,,0,Done,OK,False,0,omitted,,PROMOTED,empty-variant,0,-1,False,[pc-uppcb-ng-11],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,b79a9885-e20f-4569-87cc-fea5e75992a8,vn6f1x5re5lnt4oiryw6ibqcito:1667418046051,1667418085775,ratio_proportion_change4,ratio_proportion_change4b-cms-057,PercentChange,,,,,1,Attempt,OK,False,0,omitted,{value=decrease},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-me-012],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,57469ed1-3671-4277-8db2-636a56b48464,vn6f1x5re5lnt4oiryw6ibqcito:1667418046051,1667418088943,ratio_proportion_change4,ratio_proportion_change4b-cms-057,NumeratorQuantity2,enter given percent change in proportion-1,0.999997525998128,0.999993337790164,"entered any variable, including [y]",1,Attempt,JIT,False,0,omitted,{value=96},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-me-012],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,8216a98f-f391-4da3-bb9e-092d39e06049,vn6f1x5re5lnt4oiryw6ibqcito:1667418046051,1667418093959,ratio_proportion_change4,ratio_proportion_change4b-cms-057,NumeratorQuantity2,,,,,2,Attempt,OK,False,0,omitted,{value=96},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-me-012],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,b9ac4a72-3c5b-440d-9e41-ebb88bf6d5f2,vn6f1x5re5lnt4oiryw6ibqcito:1667418046051,1667418106421,ratio_proportion_change4,ratio_proportion_change4b-cms-057,NumeratorQuantity1,enter amount of change with variable-1,0.999722748307354,0.999946673848386,,1,Attempt,OK,False,0,omitted,{value=y},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-me-012],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,990b613e-a19e-4dc1-8524-ceaf5126fc6a,vn6f1x5re5lnt4oiryw6ibqcito:1667418046051,1667418125821,ratio_proportion_change4,ratio_proportion_change4b-cms-057,DenominatorQuantity1,,,,,1,Attempt,OK,False,0,omitted,{value=50},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-me-012],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,6b887c16-f814-45f9-a4c0-bec0a5928af0,vn6f1x5re5lnt4oiryw6ibqcito:1667418046051,1667418128189,ratio_proportion_change4,ratio_proportion_change4b-cms-057,OptionalTask_2,,,,,1,Attempt,OK,False,0,omitted,{value=true},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-me-012],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,b1379d8f-aa55-4236-9da5-e9c7e5ad9bb2,vn6f1x5re5lnt4oiryw6ibqcito:1667418046051,1667418132271,ratio_proportion_change4,ratio_proportion_change4b-cms-057,FirstRow2:1,,,,,1,Attempt,OK,False,0,omitted,{value=96},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-me-012],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,13177513-ac61-42f2-8027-947d3406f66d,vn6f1x5re5lnt4oiryw6ibqcito:1667418046051,1667418134375,ratio_proportion_change4,ratio_proportion_change4b-cms-057,FirstRow2:2,,,,,1,Attempt,OK,False,0,omitted,{value=50},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-me-012],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,61090b1f-b5ba-4ce3-9f9a-619a6d0a2dc3,vn6f1x5re5lnt4oiryw6ibqcito:1667418046051,1667418137249,ratio_proportion_change4,ratio_proportion_change4b-cms-057,FirstRow1:1,,,,,1,Attempt,OK,False,0,omitted,{value=100},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-me-012],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,1c6ee840-b09d-419a-91f2-859102571ac7,vn6f1x5re5lnt4oiryw6ibqcito:1667418046051,1667418138982,ratio_proportion_change4,ratio_proportion_change4b-cms-057,FirstRow1:2,,,,,1,Attempt,OK,False,0,omitted,{value=y},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-me-012],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,41a074bd-aa03-4575-a590-06e0ee2e8b3d,vn6f1x5re5lnt4oiryw6ibqcito:1667418046051,1667418149760,ratio_proportion_change4,ratio_proportion_change4b-cms-057,SecondRow,,,,,1,Attempt,OK,False,0,omitted,{value=4800},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-me-012],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,bd065198-9810-45d4-9413-2b2854b94500,vn6f1x5re5lnt4oiryw6ibqcito:1667418046051,1667418158394,ratio_proportion_change4,ratio_proportion_change4b-cms-057,ThirdRow,,,,,1,Attempt,OK,False,0,omitted,{value=48},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-me-012],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,d29d5c2f-60c1-4f91-9975-0b0598da81a8,vn6f1x5re5lnt4oiryw6ibqcito:1667418046051,1667418176069,ratio_proportion_change4,ratio_proportion_change4b-cms-057,FinalAnswer,calculate final amount in context-1,0.334366929777209,0.325281335360876,entered  change-amount  or  |change-amount|,1,Attempt,JIT,False,0,omitted,{value=2},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-me-012],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,51530ece-538b-472a-8048-dc537ac33ebf,vn6f1x5re5lnt4oiryw6ibqcito:1667418046051,1667418183470,ratio_proportion_change4,ratio_proportion_change4b-cms-057,FinalAnswer,,,,"is a percentChange problem, percent-change is given, any method-answer-gns final GN complete",2,Attempt,ERROR,False,0,omitted,{value=2},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-me-012],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,4273867d-b554-4c46-94f3-5556b3f488d2,vn6f1x5re5lnt4oiryw6ibqcito:1667418046051,1667418196712,ratio_proportion_change4,ratio_proportion_change4b-cms-057,FinalAnswer,,,,"is a percentChange problem, percent-change is given, any method-answer-gns final GN complete",3,Attempt,ERROR,False,0,omitted,{value=2},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-me-012],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,81d8291f-c3d9-48e0-b738-b12fc62cd8af,vn6f1x5re5lnt4oiryw6ibqcito:1667418046051,1667418196713,ratio_proportion_change4,ratio_proportion_change4b-cms-057,FinalAnswer,,,,enter final from optional task,0,Hint Request,INITIAL_HINT,False,2,omitted,{value=2},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-me-012],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,3394de16-e18b-486b-9444-be6334d98139,vn6f1x5re5lnt4oiryw6ibqcito:1667418046051,1667418201002,ratio_proportion_change4,ratio_proportion_change4b-cms-057,FinalAnswer,,,,,0,Hint Level Change,HINT_LEVEL_CHANGE,False,3,omitted,,PROMOTED,empty-variant,0,-1,False,[pc-uppcb-me-012],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,1686082b-3377-4609-9c72-b799ca43028d,vn6f1x5re5lnt4oiryw6ibqcito:1667418046051,1667418214100,ratio_proportion_change4,ratio_proportion_change4b-cms-057,,,,,,0,Done,ERROR,False,0,omitted,,PROMOTED,empty-variant,0,-1,False,[pc-uppcb-me-012],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,6ba0459f-2e22-4c23-bd7b-d5cb5e9cea97,vn6f1x5re5lnt4oiryw6ibqcito:1667418046051,1667418244469,ratio_proportion_change4,ratio_proportion_change4b-cms-057,FinalAnswer,,,,,4,Attempt,OK,False,0,omitted,{value=2},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-me-012],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,69fb086a-08be-4620-863b-1b7dc545962a,vn6f1x5re5lnt4oiryw6ibqcito:1667418046051,1667418244492,ratio_proportion_change4,ratio_proportion_change4b-cms-057,OptionalTask_1,,,,,1,Attempt,OK,True,0,omitted,{value=true},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-me-012],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,5ea52574-803d-400f-afff-ee7e24095ab0,vn6f1x5re5lnt4oiryw6ibqcito:1667418046051,1667418244520,ratio_proportion_change4,ratio_proportion_change4b-cms-057,DenominatorFactor,,,,,1,Attempt,OK,True,0,omitted,{value=2},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-me-012],sch_BGCFT77771,clsHCIEK34799
stu_BMYFL00500,a4dbad76-2c20-45ea-b318-1f96852dea6d,vn6f1x5re5lnt4oiryw6ibqcito:1667418046051,1667418244549,ratio_proportion_change4,ratio_proportion_change4b-cms-057,NumeratorFactor,,,,,1,Attempt,OK,True,0,omitted,{value=2},PROMOTED,empty-variant,0,-1,False,[pc-uppcb-me-012],sch_BGCFT77771,clsHCIEK34799
